endTime,artistName,trackName,msPlayed
7/11/19 16:53,Little River Band,Lonesome Loser,228493
7/11/19 16:58,Little River Band,Cool Change,297453
7/11/19 17:03,Little River Band,The Night Owls,306560
7/11/19 17:07,Little River Band,Take It Easy on Me,233480
7/11/19 17:11,Little River Band,Man on Your Mind,241120
7/11/19 17:16,Little River Band,We Two,275880
7/11/19 17:19,Little River Band,You Saved Me,197560
7/11/19 17:23,Little River Band,All the Young Faces,266960
7/11/19 17:27,Little River Band,The Lost and the Lonely,205640
7/11/19 17:30,Little River Band,Forever You Forever Me,201933
7/11/19 17:34,Little River Band,Cuts Like a Diamond,217573
7/11/19 17:39,Little River Band,You Dream I'll Drive,296026
7/11/19 17:42,Little River Band,I'm an Island,222400
7/11/19 17:46,Little River Band,Way Too Good,241880
7/11/19 17:50,Little River Band,What If You're Wrong,239506
7/11/19 17:55,Little River Band,Where Do I Run,251053
7/11/19 22:02,Little River Band,Someone,104326
7/13/19 15:09,Billie Eilish,bad guy (with Justin Bieber),194839
7/13/19 15:12,Ra Ra Riot,War & Famine,170953
7/13/19 15:12,Chance the Rapper,Paranoia,3370
7/13/19 15:12,Chance the Rapper,Good Ass Intro,8554
7/13/19 15:13,Chance the Rapper,Good Ass Intro,3797
7/13/19 15:15,Chance the Rapper,"14,400 Minutes",128571
7/13/19 15:20,Chance the Rapper,Brain Cells,292357
7/13/19 15:23,Chance the Rapper,Long Time,225000
7/13/19 15:25,Chance the Rapper,Nostalgia,2410
7/13/19 15:25,Chance the Rapper,22 Offs,95277
7/13/19 15:25,Chance the Rapper,Windows,32684
7/13/19 15:29,Chance the Rapper,Brain Cells,2410
7/13/19 15:29,Chance the Rapper,Long Time,1386
7/13/19 15:29,Chance the Rapper,22 Offs,1045
7/13/19 15:29,Chance the Rapper,Missing You,204293
7/13/19 15:29,Chance the Rapper,Windows,7461
7/13/19 15:32,Chance the Rapper,U Got Me Fucked Up,170958
7/13/19 15:36,Chance the Rapper,Family,245161
7/13/19 16:37,Chance the Rapper,Juke Juke,100871
7/13/19 16:39,Saba,In Loving Memory,116288
7/13/19 16:42,Saba,Stoney,211296
7/13/19 16:46,Saba,GPS,227029
7/13/19 16:50,Saba,Church / Liquor Store,244482
7/13/19 16:53,Saba,Westside Bound 3,177246
7/13/19 16:57,Saba,MOST,213344
7/13/19 17:01,Saba,Symmetry,272366
7/13/19 17:04,Saba,Photosynthesis,201732
7/13/19 17:08,Saba,The Billy Williams Story,232949
7/13/19 17:12,Saba,Bucket List,193805
7/14/19 14:18,Sylvia Plath,Leaving Early,148173
7/14/19 14:20,Sylvia Plath,Introduction - Mushrooms,7906
7/14/19 14:20,Sylvia Plath,Candles,132986
7/14/19 14:21,Sylvia Plath,Mushrooms,59133
7/14/19 14:22,Sylvia Plath,Introduction - The Disquieting Muses,42986
7/14/19 14:25,Sylvia Plath,Introduction - Spinster,28040
7/14/19 14:25,Sylvia Plath,The Disquieting Muses,190466
7/14/19 14:27,Sylvia Plath,Spinster,89120
7/14/19 14:28,Sylvia Plath,Introduction - Parliament Hill Fields,46973
7/14/19 14:31,Sylvia Plath,Introduction - The Stones,39133
7/14/19 14:31,Sylvia Plath,Parliament Hill Fields,194600
7/14/19 14:34,Sylvia Plath,The Stones,163560
7/14/19 14:34,Sylvia Plath,Introduction - Tulips,13093
7/14/19 14:39,Sylvia Plath,Tulips,270600
7/14/19 14:42,Sylvia Plath,The Surgeon at 2 A.M.,180240
7/14/19 14:42,Sylvia Plath,Berck-Plage,2477
7/15/19 15:34,Chad VanGaalen,Friendly Aliens,284586
7/15/19 15:37,Justus Proffit,Nothing's Changed,132533
7/15/19 15:38,Tony Molina,Wrong Town,76719
7/15/19 15:41,Cherry Glazerr,Wasted Nun,198893
7/15/19 15:45,Strange Ranger,Leona,226420
7/15/19 15:49,JEFF The Brotherhood,Camel Swallowed Whole,259240
7/15/19 15:52,Molly Burch,Candy,170111
7/15/19 15:55,River Whyless,All of My Friends,168800
7/15/19 15:59,Squarehead,2025,217138
7/15/19 16:03,Moses Sumney,Make Out in My Car - Extended Version,273960
7/15/19 16:09,shy kids,I Was in New York,331321
7/15/19 16:14,Grandaddy,Bison on the Plains,308800
7/15/19 16:19,Feist,Born to Bond,304382
7/15/19 16:23,Ovlov,Baby Alligator,267434
7/15/19 16:24,Public Practice,Foundation,25349
7/15/19 16:28,Harry Permezel,Bonehead,252800
7/15/19 16:31,Spud Cannon,Thrum a Dum,168878
7/15/19 16:34,Haybaby,Animosity,199662
7/15/19 16:37,Foa,I Sleep,34198
7/15/19 16:37,Dehd,Dying For,152440
7/15/19 16:40,Berta Bigtoe,Hold the Fort,184007
7/15/19 16:43,Berta Bigtoe,Dangle,173500
7/15/19 16:48,Sidney Gish,Impostor Syndrome,294260
7/15/19 16:51,Radiator Hospital,Something Wild,179527
7/15/19 16:54,The Greeting Committee,Is This It?,167106
7/15/19 16:56,Field Medic,henna tattoo,145780
7/15/19 16:59,Berta Bigtoe,Follow Todd,170727
7/15/19 17:03,Grapetooth,Red Wine,239093
7/15/19 17:08,Briston Maroney,Freakin' Out On the Interstate,251906
7/15/19 17:11,Arlie,didya think,200466
7/15/19 17:15,Bad Bad Hats,Nothing Gets Me High,235400
7/15/19 17:18,Faye Webster,She Won't Go Away,185646
7/15/19 17:20,Berta Bigtoe,Papa Fly,153287
7/15/19 17:23,Florist,Thank You,163145
7/15/19 17:26,Ratboys,Elvis is in the Freezer,179584
7/15/19 17:31,Lunar Vacation,Swimming,280251
7/15/19 17:34,Frankie Cosmos,Windows,167314
7/15/19 17:37,Berta Bigtoe,Hammer,173797
7/15/19 17:41,Sidney Gish,Sin Triangle,268400
7/15/19 17:44,Slow Pulp,Steel Birds,205714
7/15/19 17:48,Faye Webster,Kingston,202653
7/15/19 17:53,Lomelda,Columbia River,282000
7/15/19 17:55,Frankie Cosmos,Jesse,168928
7/15/19 17:59,Berta Bigtoe,Eight Homebodies,205000
7/15/19 18:02,Florist,Blue Mountain Road,219331
7/15/19 18:06,Briston Maroney,Caroline,205049
7/15/19 18:10,Palehound,Aaron,218189
7/15/19 18:13,Grapetooth,Trouble,192746
7/15/19 18:15,Faye Webster,Right Side of My Neck,153320
7/15/19 18:18,Berta Bigtoe,"Honey, I Shrunk",187147
7/15/19 18:21,Field Medic,POWERFUL LOVE,137477
7/15/19 18:23,Frankie Cosmos,Fool,124021
7/15/19 18:28,Sam Evian,Dark Love,287498
7/15/19 18:32,Yellow House,Love in the Time of Socialism,251184
7/15/19 20:05,Trudy and the Romance,Is There a Place I Can Go,186770
7/15/19 20:07,Noname,Self,94932
7/15/19 20:09,Noname,Blaxploitation,133056
7/15/19 20:13,Noname,Prayer Song,257898
7/15/19 20:18,Noname,Window,278124
7/15/19 20:22,Noname,Don't Forget About Me,219028
7/15/19 20:25,Noname,Regal,168362
7/15/19 20:27,Noname,Montego Bae,163615
7/15/19 20:30,Noname,Ace,182752
7/15/19 20:34,Noname,Part Of Me,195839
7/15/19 20:36,Noname,With You,149105
7/15/19 20:40,Noname,no name,245642
7/15/19 20:43,Noname,Yesterday,189509
7/15/19 20:46,Noname,Sunny Duet (feat. the Mind),162490
7/15/19 20:49,Noname,Diddy Bop (feat. Cam O'bi & Raury),208000
7/15/19 20:53,Noname,All I Need (feat. Xavier Omär),240461
7/15/19 20:57,Noname,Reality Check (feat. Akenya & Eryn Allen Kane),183135
7/15/19 21:00,Noname,Freedom (Interlude),199029
7/15/19 21:02,Noname,Casket Pretty,110503
7/15/19 21:05,Noname,Forever (feat. Joseph Chilliams & Ravyn Lenae),218627
7/15/19 21:08,Noname,Bye Bye Baby,169241
7/15/19 21:13,Noname,"Shadow Man (feat. Phoelix, Smino & Saba)",311000
7/15/19 21:16,Noname,Song 32,160496
7/15/19 21:19,Noname,Song 32,162496
7/15/19 21:22,Noname,Song 31,187036
7/15/19 21:25,Noname,I Love You More,205531
7/15/19 21:29,Noname,I Love You More,205531
7/15/19 21:31,Kevin Abstract,Joyride,150498
7/15/19 21:36,Steely Dan,Kid Charlemagne,278800
7/15/19 21:39,Steely Dan,The Caves Of Altamira,213800
7/15/19 21:44,Steely Dan,Don't Take Me Alive,256360
7/15/19 21:48,Steely Dan,Sign In Stranger,263933
7/15/19 21:52,Steely Dan,The Fez,241266
7/16/19 2:22,Steely Dan,Green Earrings,74490
7/16/19 2:26,Handsome Boy Modeling School,Holy Calamity [Bear Witness II],241933
7/16/19 2:29,Leikeli47,Attitude,199066
7/16/19 2:34,Parliament,Give Up The Funk (Tear The Roof Off The Sucker),251973
7/17/19 13:40,The Lone Bellow,Water Under the Bridge,1867
7/17/19 13:40,The Lone Bellow,Pink Rabbits,252203
7/17/19 13:44,The Lone Bellow,Time's Always Leaving (Acoustic),246909
7/17/19 13:48,The Lone Bellow,Pink Rabbits,252203
7/17/19 13:51,The Lone Bellow,Cold As It Is (Acoustic),172594
7/17/19 13:54,The Lone Bellow,Power Over Me,172088
7/17/19 13:57,The Lone Bellow,The Restless,199691
7/17/19 14:01,The Lone Bellow,You Can Be All Kinds of Emotional (Acoustic),215660
7/17/19 14:05,The Lone Bellow,Water Under the Bridge,239824
7/17/19 14:09,The Lone Bellow,Deeper in the Water,232226
7/17/19 14:12,The Lone Bellow,Is It Ever Gonna Be Easy,191906
7/17/19 14:17,The Lone Bellow,May You Be Well,293893
7/17/19 14:20,The Lone Bellow,Come Break My Heart Again,218733
7/17/19 14:24,The Lone Bellow,Feather,223146
7/17/19 14:29,The Lone Bellow,Walk Into a Storm,306213
7/17/19 14:32,The Lone Bellow,Time's Always Leaving,197120
7/17/19 14:35,The Lone Bellow,Can't Be Happy for Long,174373
7/17/19 14:40,The Lone Bellow,Between the Lines,267106
7/17/19 14:43,The Lone Bellow,Long Way to Go,212266
7/17/19 14:48,The Lone Bellow,Then Came the Morning,251786
7/17/19 14:51,The Lone Bellow,Fake Roses,213600
7/17/19 14:55,The Lone Bellow,Marietta,215973
7/17/19 14:58,The Lone Bellow,Take My Love,194600
7/17/19 15:01,The Lone Bellow,Call To War,208120
7/17/19 15:05,The Lone Bellow,Watch Over Us,213920
7/17/19 15:09,The Lone Bellow,Diners,263586
7/17/19 15:12,The Lone Bellow,Heaven Don't Call Me Home,155733
7/17/19 15:15,The Lone Bellow,If You Don't Love Me,194013
7/17/19 15:19,The Lone Bellow,Telluride,257373
7/17/19 15:21,The Lone Bellow,To The Woods,119746
7/17/19 15:24,The Lone Bellow,Cold As It Is,175866
7/17/19 15:28,The Lone Bellow,I Let You Go,205146
7/17/19 15:32,The Lone Bellow,Green Eyes and a Heart of Gold,252853
7/17/19 15:37,The Lone Bellow,Tree to Grow,301053
7/17/19 15:42,The Lone Bellow,Two Sides of Lonely,275186
7/17/19 15:46,The Lone Bellow,You Never Need Nobody,289840
7/17/19 15:50,The Lone Bellow,You Can Be All Kinds of Emotional,200306
7/17/19 15:53,The Lone Bellow,You Don't Love Me Like You Used To,195266
7/17/19 15:57,The Lone Bellow,Fire Red Horse,232813
7/17/19 16:01,The Lone Bellow,Bleeding Out,221706
7/17/19 16:06,The Lone Bellow,Looking for You,328800
7/17/19 16:10,The Lone Bellow,Teach Me to Know,208920
7/17/19 16:15,The Lone Bellow,The One You Should've Let Go,304093
7/17/19 16:18,The Lone Bellow,Power Over Me,172088
7/17/19 16:21,The Lone Bellow,You Can Be All Kinds of Emotional (Acoustic),215660
7/17/19 16:24,The Lone Bellow,For What It's Worth,198205
7/17/19 16:29,The Lone Bellow,Pink Rabbits,252203
7/17/19 16:32,The Lone Bellow,The Restless,199691
7/17/19 17:11,The Lone Bellow,Deeper in the Water,97013
7/17/19 17:15,The Lone Bellow,Time's Always Leaving (Acoustic),246909
7/17/19 17:19,The Lone Bellow,Pink Rabbits,252203
7/17/19 17:22,The Lone Bellow,Cold As It Is (Acoustic),172594
7/17/19 17:25,The Lone Bellow,Power Over Me,172088
7/17/19 17:28,The Lone Bellow,The Restless,199691
7/17/19 17:32,The Lone Bellow,You Can Be All Kinds of Emotional (Acoustic),215660
7/17/19 17:36,The Lone Bellow,Water Under the Bridge,239824
7/17/19 17:40,The Lone Bellow,Deeper in the Water,232226
7/17/19 17:43,The Lone Bellow,Is It Ever Gonna Be Easy,191906
7/17/19 17:48,The Lone Bellow,May You Be Well,293893
7/17/19 17:51,The Lone Bellow,Come Break My Heart Again,218733
7/17/19 17:55,The Lone Bellow,Feather,223146
7/17/19 18:00,The Lone Bellow,Walk Into a Storm,306213
7/17/19 18:03,The Lone Bellow,Time's Always Leaving,197120
7/17/19 18:06,The Lone Bellow,Can't Be Happy for Long,174373
7/17/19 18:11,The Lone Bellow,Between the Lines,267106
7/17/19 18:14,The Lone Bellow,Long Way to Go,212266
7/17/19 18:19,The Lone Bellow,Then Came the Morning,251786
7/17/19 18:22,The Lone Bellow,Fake Roses,213600
7/17/19 18:26,The Lone Bellow,Marietta,215973
7/17/19 18:29,The Lone Bellow,Take My Love,194600
7/17/19 18:32,The Lone Bellow,Call To War,208120
7/17/19 18:36,The Lone Bellow,Watch Over Us,213920
7/17/19 18:40,The Lone Bellow,Diners,263586
7/17/19 18:43,The Lone Bellow,Heaven Don't Call Me Home,155733
7/17/19 18:46,The Lone Bellow,If You Don't Love Me,194013
7/17/19 18:50,The Lone Bellow,Telluride,257373
7/17/19 18:52,The Lone Bellow,To The Woods,119746
7/17/19 18:55,The Lone Bellow,Cold As It Is,175866
7/17/19 18:59,The Lone Bellow,I Let You Go,205146
7/17/19 19:03,The Lone Bellow,Green Eyes and a Heart of Gold,252853
7/17/19 19:08,The Lone Bellow,Tree to Grow,301053
7/20/19 18:42,The Lone Bellow,Telluride,4970
7/20/19 18:42,Death Grips,I've Seen Footage,49301
7/20/19 18:46,The Lone Bellow,Fire Red Horse,232813
7/20/19 18:50,The Lone Bellow,Deeper in the Water,232226
7/20/19 18:54,The Lone Bellow,You Can Be All Kinds of Emotional (Acoustic),215660
7/20/19 18:57,The Lone Bellow,Call To War,208120
7/20/19 19:02,The Lone Bellow,Between the Lines,267106
7/20/19 19:07,The Lone Bellow,May You Be Well,293893
7/20/19 19:11,The Lone Bellow,Then Came the Morning,251786
7/20/19 19:16,The Lone Bellow,Walk Into a Storm,306213
7/20/19 19:20,The Lone Bellow,Feather,223146
7/20/19 19:23,The Lone Bellow,Bleeding Out,221706
7/20/19 19:24,The Lone Bellow,For What It's Worth,68768
7/20/19 19:25,The Lone Bellow,Marietta,48874
7/22/19 19:07,Carly Rae Jepsen,Feels Right,163133
7/22/19 19:08,Van Morrison,Brown Eyed Girl,22056
7/22/19 19:10,The Grass Roots,Sooner Or Later,161493
7/22/19 19:14,Houndmouth,Sedona,239880
7/22/19 19:17,The Jackson 5,ABC,177733
7/22/19 19:23,Tom Misch,Movie,357357
7/22/19 19:27,Scott Mulvahill,Begin Againers,248056
7/22/19 19:30,Lizzo,Good As Hell,159011
7/22/19 19:38,Ray LaMontagne,You Are the Best Thing,231840
7/22/19 19:39,Daryl Hall & John Oates,Rich Girl,2879
7/22/19 19:39,Carly Rae Jepsen,Let’s Get Lost,27786
7/22/19 19:43,Janelle Monáe,Pynk (feat. Grimes),240426
7/22/19 19:54,Queen,Don't Stop Me Now - 2011 Mix,1152
7/22/19 19:54,Courtney Barnett,Pedestrian at Best,230560
7/22/19 19:54,Sheryl Crow,So Glad We Made It,23615
7/22/19 19:54,Sara Bareilles,Miss Simone,1472
7/22/19 19:58,Donnie Trumpet & The Social Experiment,Familiar,233617
7/22/19 20:02,Bill Medley,"(I've Had) The Time Of My Life - From ""Dirty Dancing"" Soundtrack",258234
7/23/19 12:02,Danielle Brooks,Black Woman,66389
7/23/19 12:03,Danielle Brooks,Blessings,49130
7/23/19 12:05,Danielle Brooks,Underwater,78101
7/23/19 12:08,Danielle Brooks,Seasons,214350
7/23/19 12:10,Danielle Brooks,Any Little Thing,100309
7/23/19 17:55,The Lone Bellow,Time's Always Leaving (Acoustic),246909
7/23/19 18:00,The Lone Bellow,Pink Rabbits,252203
7/23/19 18:03,The Lone Bellow,Power Over Me,26639
7/23/19 18:03,The Lone Bellow,Cold As It Is (Acoustic),172594
7/23/19 18:06,Better Oblivion Community Center,Sleepwalkin',192706
7/23/19 18:09,Girlpool,Hire,175418
7/23/19 18:14,Black Belt Eagle Scout,"Sam, A Dream",273687
7/23/19 18:18,Julien Baker,Salt In The Wound,251469
7/23/19 18:21,Julia Jacklin,Head Alone,178986
7/23/19 18:26,Galaxie 500,Isn't It A Pity,314360
7/23/19 18:29,Lucy Dacus,Body to Flame,185966
7/23/19 18:33,Florist,Blue Mountain Road,219331
7/23/19 19:17,Angel Olsen,Dance Slow Decades,52393
7/23/19 19:20,Mothers,BAPTIST TRAUMA,185023
7/23/19 19:24,Big Thief,Masterpiece - (solo),240954
7/23/19 19:29,Phoebe Bridgers,You Missed My Heart,249659
7/27/19 0:49,The Lone Bellow,Bleeding Out,221706
7/27/19 0:51,Mt. Joy,Dirty Love,164626
7/27/19 0:56,The Avett Brothers,The Clearness Is Gone,294733
7/27/19 1:00,Lake Street Dive,You Go Down Smooth,209400
7/27/19 1:01,Jason Isbell,Elephant,54141
7/27/19 1:05,Sharon Van Etten,You Know Me Well,271573
7/27/19 1:09,The Tallest Man On Earth,The Gardener,237000
7/27/19 1:14,Birdtalker,Heavy,264150
7/27/19 1:18,Whitney,Golden Days,242093
7/27/19 1:22,The Ballroom Thieves,Anybody Else,243360
7/27/19 1:25,Lord Huron,The Night We Met (feat. Phoebe Bridgers),209081
7/27/19 1:28,Fruit Bats,The Bottom of It,181400
7/27/19 1:32,The Milk Carton Kids,Blindness,254880
7/27/19 1:35,Damien Jurado,Where You Want Me to Be,130626
7/27/19 1:38,The Decemberists,Cavalry Captain,197853
7/27/19 1:42,Dr. Dog,How Long Must I Wait,220346
7/27/19 1:45,Bahamas,No Depression,186946
7/27/19 1:54,Iron & Wine,The Trapeze Swinger,571080
7/27/19 1:59,Dawes,Right On Time,288666
7/27/19 2:02,Trampled by Turtles,It's a War,150693
7/27/19 2:05,Big Red Machine,I Won't Run From It,218786
7/27/19 2:08,Cotton Jones,Marula,186000
7/27/19 2:12,The Lone Bellow,Fake Roses,213600
7/27/19 2:16,Cass McCombs,There Can Be Only One,257453
7/27/19 2:17,The Avett Brothers,The Fall,33294
7/29/19 23:32,Runnner,Eggshell,204685
7/29/19 23:36,The National,So Far Around the Bend,222933
7/29/19 23:38,Chris Stapleton,Tennessee Whiskey,119028
7/31/19 19:00,Tanya Davis,Eulogy for You and Me,2623
7/31/19 19:03,Julia Jacklin,Pressure To Party,182306
7/31/19 19:08,Courtney Barnett,Sunday Roast,284320
7/31/19 19:13,Noname,Yesterday,13771
7/31/19 19:13,The Avett Brothers,Pretty Girl at the Airport,298733
7/31/19 19:17,Laura Stevenson,"Living Room, NY",202773
7/31/19 19:21,Whitney,Golden Days,242093
7/31/19 19:24,The Hush Sound,You Are the Moon,207933
7/31/19 19:27,She & Him,God Only Knows,163413
7/31/19 19:30,Lykke Li,Unchained Melody,156000
7/31/19 19:35,Michigander,"East Chicago, IN",316679
7/31/19 19:39,Birdtalker,Heavy,264150
7/31/19 20:08,Karen Dalton,I Love You More Than Words Can Say,167322
7/31/19 20:11,Julien Baker,Me & My Dog,206465
7/31/19 20:15,Julien Baker,Souvenir,212467
7/31/19 20:19,Julien Baker,Salt In The Wound,4553
7/31/19 20:19,Julien Baker,Stay Down,240983
7/31/19 20:22,Julien Baker,"Ketchum, ID",215689
7/31/19 20:23,Julien Baker,Appointments,6783
7/31/19 20:27,Lucy Dacus,My Mother & I,279032
7/31/19 20:30,Girlpool,Cut Your Bangs,172988
7/31/19 20:33,Haley Heynderickx,Drinking Song,195845
7/31/19 20:39,"Slaughter Beach, Dog",Acolyte,316468
7/31/19 20:42,Better Oblivion Community Center,Dylan Thomas,216786
7/31/19 20:44,Julien Baker,Ballad of Big Nothing,87162
8/1/19 17:29,Dawes,When My Time Comes,5526
8/1/19 17:30,Luke Christopher,Roses,1787
8/1/19 17:34,The Magic Lantern,Lydia,247881
8/1/19 17:37,Son Little,Lay Down,228000
8/1/19 17:42,Jamestown Revival,California (Cast Iron Soul),252960
8/1/19 17:42,Lianne La Havas,Green & Gold,5984
8/2/19 10:06,Black Belt Eagle Scout,Mother of My Children,184231
8/2/19 10:09,PUP,Kids,210160
8/2/19 10:10,PUP,Full Blown Meltdown,28697
8/2/19 10:13,PUP,City,194374
8/2/19 10:16,PUP,See You at Your Funeral,220133
8/2/19 10:19,Anne Sexton,"You, Doctor Martin",137320
8/2/19 10:22,PUP,Bare Hands,215306
8/2/19 10:26,PUP,Sleep In The Heat,201520
8/2/19 10:32,Anne Sexton,Noon Walk On The Asylum Lawn,858
8/2/19 10:32,Anne Sexton,The Operation,385413
8/2/19 10:34,PUP,Familiar Patterns,113684
8/2/19 10:35,Anne Sexton,What's That,36780
8/2/19 10:35,PUP,The Coast,1300
8/2/19 10:39,Black Belt Eagle Scout,Soft Stud,262153
8/2/19 12:02,Anne Sexton,All My Pretty Ones,213847
8/2/19 12:03,Anne Sexton,Said The Poet To The Analyst,77640
8/2/19 12:03,Anne Sexton,The Operation,28065
8/2/19 12:05,Anne Sexton,The Moss Of His Skin,4295
8/2/19 12:05,Anne Sexton,Old Dwarf Heart,84440
8/2/19 12:05,Anne Sexton,Noon Walk On The Asylum Lawn,6744
8/2/19 12:07,Anne Sexton,"For John, Who Begs Me Not To Enquire",113080
8/2/19 12:08,Anne Sexton,For A Friend Whose Work Has Come,64760
8/2/19 12:08,Anne Sexton,Elizabeth Gone,1650
8/2/19 12:09,Anne Sexton,For A Friend Whose Work Has Come,64760
8/2/19 12:11,Anne Sexton,Elizabeth Gone,101346
8/2/19 12:15,Anne Sexton,"Doors, Doors, Doors - Section 3",59080
8/2/19 12:18,Beyoncé,Pray You Catch Me,160867
8/2/19 12:21,Beyoncé,Hold Up,221093
8/2/19 12:22,Beyoncé,6 Inch (feat. The Weeknd),3111
8/2/19 12:22,Beyoncé,Don't Hurt Yourself (feat. Jack White),15216
8/2/19 12:22,Beyoncé,Sorry,4713
8/2/19 12:26,Beyoncé,Daddy Lessons,287986
8/2/19 12:27,Beyoncé,Love Drought,42897
8/2/19 12:30,Beyoncé,Sandcastles,162119
8/2/19 15:36,Clairo,Alewife,213000
8/2/19 15:37,Clairo,Impossible,31245
8/3/19 3:30,Billy Collins,intro,30720
8/3/19 3:32,Billy Collins,shoveling snow with the buddah,80192
8/3/19 3:32,Billy Collins,forgetfulness,874
8/3/19 11:21,Tanya Davis,Eulogy for You and Me,251533
8/3/19 11:24,Julia Jacklin,Pressure To Party,182306
8/3/19 11:28,Courtney Barnett,Sunday Roast,284320
8/3/19 11:33,The Avett Brothers,Pretty Girl at the Airport,298733
8/3/19 11:37,Noname,Yesterday,189509
8/3/19 11:40,Laura Stevenson,"Living Room, NY",202773
8/3/19 11:44,Whitney,Golden Days,242093
8/3/19 11:47,The Hush Sound,You Are the Moon,207933
8/3/19 11:50,She & Him,God Only Knows,163413
8/3/19 11:53,Lykke Li,Unchained Melody,156000
8/3/19 11:58,Michigander,"East Chicago, IN",316679
8/3/19 12:03,Birdtalker,Heavy,264150
8/3/19 12:06,Karen Dalton,I Love You More Than Words Can Say,214000
8/3/19 12:09,Calexico,Father Mountain,174053
8/3/19 12:14,Clairo,Alewife,213000
8/3/19 12:18,Clairo,Impossible,230346
8/3/19 12:21,Clairo,Closer To You,184293
8/3/19 12:24,Clairo,North,213253
